state_name,county_fips,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Tennessee,47131,Obion County,10790,2589,13521,8201,0.798017898,0.19147992,0.606537978
Tennessee,47133,Overton County,7911,2028,10025,5883,0.789127182,0.202294264,0.586832918
Tennessee,47135,Perry County,2775,615,3428,2160,0.809509918,0.179404901,0.630105018
Tennessee,47137,Pickett County,2373,524,2922,1849,0.81211499,0.179329227,0.632785763
Tennessee,47139,Polk County,6792,1492,8360,5300,0.812440191,0.1784689,0.633971292
Tennessee,47141,Putnam County,23694,9154,33481,14540,0.707684956,0.273408799,0.434276157
Tennessee,47143,Rhea County,11031,2363,13608,8668,0.810626102,0.173647854,0.636978248
Tennessee,47145,Roane County,19195,6034,25914,13161,0.740719302,0.23284711,0.507872193
Tennessee,47147,Robertson County,24535,8690,33712,15845,0.727782392,0.257771713,0.470010679
Tennessee,47149,Rutherford County,81344,59177,143888,22167,0.565328589,0.411271267,0.154057322
Tennessee,47151,Scott County,8004,986,9052,7018,0.884224481,0.108926204,0.775298277
Tennessee,47153,Sequatchie County,5846,1295,7239,4551,0.807570106,0.178892112,0.628677994
Tennessee,47155,Sevier County,33742,8695,43574,25047,0.774360857,0.199545601,0.574815257
Tennessee,47157,Shelby County,129543,245208,381858,-115665,0.339243907,0.642144462,-0.302900555
Tennessee,47159,Smith County,7124,1798,9035,5326,0.788489209,0.199003874,0.589485335
Tennessee,47161,Stewart County,4942,1230,6283,3712,0.786566927,0.195766354,0.590800573
Tennessee,47163,Sullivan County,55774,17226,74206,38548,0.751610382,0.232137563,0.519472819
Tennessee,47165,Sumner County,63404,27630,92529,35774,0.685233819,0.298609085,0.386624734
Tennessee,47167,Tipton County,20063,6832,27291,13231,0.735150782,0.25033894,0.484811843
Tennessee,47169,Trousdale County,2930,1011,3991,1919,0.734151842,0.25331997,0.480831872
Tennessee,47171,Unicoi County,6593,1610,8294,4983,0.794911985,0.194116229,0.600795756
Tennessee,47173,Union County,6777,1248,8096,5529,0.83708004,0.154150198,0.682929842
Tennessee,47175,Van Buren County,2338,544,2917,1794,0.801508399,0.186492972,0.615015427
Tennessee,47177,Warren County,12323,4126,16692,8197,0.738257848,0.24718428,0.491073568
Tennessee,47179,Washington County,40120,18214,59474,21906,0.674580489,0.306251471,0.368329018
Tennessee,47181,Wayne County,5795,820,6667,4975,0.86920654,0.12299385,0.746212689
Tennessee,47183,Weakley County,10382,3011,13710,7371,0.757257476,0.219620715,0.537636761
Tennessee,47185,White County,9587,2134,11867,7453,0.807870565,0.179826409,0.628044156
Tennessee,47187,Williamson County,86469,50161,139640,36308,0.619228015,0.359216557,0.260011458
Tennessee,47189,Wilson County,50149,22197,74096,27952,0.676811164,0.299570827,0.377240337
Texas,48001,Anderson County,15062,3934,19155,11128,0.786322109,0.205377186,0.580944923
Texas,48003,Andrews County,4937,849,5856,4088,0.84306694,0.144979508,0.698087432
Texas,48005,Angelina County,25070,9136,34628,15934,0.723980594,0.263832737,0.460147857
Texas,48007,Aransas County,9210,2896,12241,6314,0.752389511,0.236581979,0.515807532
Texas,48009,Archer County,4300,446,4796,3854,0.896580484,0.092994162,0.803586322
Texas,48011,Armstrong County,1035,75,1112,960,0.930755396,0.067446043,0.863309353
Texas,48013,Atascosa County,12020,5865,18085,6155,0.664639204,0.324301908,0.340337296
Texas,48015,Austin County,11282,2931,14368,8351,0.785217149,0.203994989,0.58122216
Texas,48017,Bailey County,1430,407,1854,1023,0.771305286,0.219525351,0.551779935
Texas,48019,Bandera County,10050,2503,12703,7547,0.791151696,0.197040069,0.594111627
Texas,48021,Bastrop County,20486,15452,36709,5034,0.55806478,0.420932196,0.137132583
Texas,48023,Baylor County,1478,179,1680,1299,0.879761905,0.106547619,0.773214286
Texas,48025,Bee County,5999,3280,9405,2719,0.637852206,0.348750665,0.289101542
Texas,48027,Bell County,67113,56032,125867,11081,0.533205685,0.445168313,0.088037373
Texas,48029,Bexar County,303871,440823,757667,-136952,0.401061416,0.581816286,-0.18075487
Texas,48031,Blanco County,5429,1905,7419,3524,0.73176978,0.25677315,0.47499663
Texas,48033,Borden County,395,16,412,379,0.958737864,0.038834951,0.919902913
Texas,48035,Bosque County,7446,1552,9094,5894,0.818781614,0.170661975,0.648119639
Texas,48037,Bowie County,27053,10692,38194,16361,0.708304969,0.279939257,0.428365712
Texas,48039,Brazoria County,89939,61780,154037,28159,0.583879198,0.40107247,0.182806728
Texas,48041,Brazos County,47456,35242,84753,12214,0.559932982,0.415820089,0.144112893
Texas,48043,Brewster County,2451,2251,4805,200,0.510093652,0.468470343,0.041623309
Texas,48045,Briscoe County,639,77,724,562,0.882596685,0.106353591,0.776243094
Texas,48047,Brooks County,998,1470,2484,-472,0.401771337,0.59178744,-0.190016103
Texas,48049,Brown County,13681,2103,15940,11578,0.858281054,0.131932246,0.726348808
Texas,48051,Burleson County,6740,1786,8604,4954,0.783356578,0.207577871,0.575778708
Texas,48053,Burnet County,18721,5615,24646,13106,0.759595878,0.227826016,0.531769861
Texas,48055,Caldwell County,7975,6536,14775,1439,0.539763113,0.442368866,0.097394247
Texas,48057,Calhoun County,5640,2146,7853,3494,0.718196867,0.273271361,0.444925506
Texas,48059,Callahan County,6006,734,6826,5272,0.879871081,0.107530032,0.772341049
Texas,48061,Cameron County,48834,63732,113789,-14898,0.429162749,0.560089288,-0.130926539
Texas,48063,Camp County,3626,1392,5057,2234,0.717025905,0.275262013,0.441763892
Texas,48065,Carson County,2747,289,3081,2458,0.891593638,0.093800714,0.797792924
Texas,48067,Cass County,10979,2777,13856,8202,0.792364319,0.200418591,0.591945727
Texas,48069,Castro County,1601,466,2082,1135,0.768972142,0.223823247,0.545148895
Texas,48071,Chambers County,17343,3997,21641,13346,0.801395499,0.184695716,0.616699783
Texas,48073,Cherokee County,15065,4196,19457,10869,0.77427147,0.215655034,0.558616436
Texas,48075,Childress County,1928,305,2259,1623,0.853474989,0.135015494,0.718459495
Texas,48077,Clay County,5064,614,5736,4450,0.882845188,0.107043236,0.775801953
Texas,48079,Cochran County,806,176,996,630,0.809236948,0.176706827,0.63253012
Texas,48081,Coke County,1565,215,1794,1350,0.872352285,0.119843924,0.752508361
Texas,48083,Coleman County,3640,451,4128,3189,0.881782946,0.109253876,0.77252907
Texas,48085,Collin County,250194,227868,486917,22326,0.513832953,0.467981196,0.045851757
Texas,48087,Collingsworth County,1048,155,1218,893,0.860426929,0.1272578,0.73316913
Texas,48089,Colorado County,7440,2403,9912,5037,0.750605327,0.242433414,0.508171913
Texas,48091,Comal County,62260,24369,87942,37891,0.707966614,0.277103091,0.430863524
Texas,48093,Comanche County,5177,852,6084,4325,0.850920447,0.140039448,0.710880999
Texas,48095,Concho County,1058,197,1268,861,0.834384858,0.155362776,0.679022082
Texas,48097,Cooke County,15579,3205,18997,12374,0.820076854,0.168710849,0.651366005
Texas,48099,Coryell County,15397,7542,23425,7855,0.657289221,0.321963714,0.335325507
Texas,48101,Cottle County,543,113,665,430,0.816541353,0.169924812,0.646616541
Texas,48103,Crane County,1247,241,1503,1006,0.829673985,0.160345975,0.669328011
Texas,48105,Crockett County,1219,344,1573,875,0.77495232,0.218690401,0.55626192
Texas,48107,Crosby County,1396,527,1953,869,0.714797747,0.26984127,0.444956477
Texas,48109,Culberson County,415,438,864,-23,0.480324074,0.506944444,-0.02662037
Texas,48111,Dallam County,1386,196,1605,1190,0.863551402,0.12211838,0.741433022
Texas,48113,Dallas County,306572,597407,919929,-290835,0.333256153,0.649405552,-0.316149398
Texas,48115,Dawson County,2951,808,3789,2143,0.778833465,0.213248878,0.565584587
Texas,48117,Deaf Smith County,3293,1263,4608,2030,0.714626736,0.274088542,0.440538194
Texas,48119,Delta County,2157,403,2587,1754,0.833784306,0.155778894,0.678005412
Texas,48121,Denton County,221829,188023,416610,33806,0.532462015,0.451316579,0.081145436
Texas,48123,DeWitt County,6567,1494,8118,5073,0.808943089,0.184035477,0.624907613
Texas,48125,Dickens County,850,130,985,720,0.862944162,0.131979695,0.730964467
Texas,48127,Dimmit County,1384,2264,3666,-880,0.377523186,0.61756683,-0.240043644
Texas,48129,Donley County,1438,198,1648,1240,0.872572816,0.120145631,0.752427184
Texas,48131,Duval County,2442,2573,5050,-131,0.483564356,0.50950495,-0.025940594
Texas,48133,Eastland County,7216,982,8271,6234,0.872445895,0.118728086,0.753717809
Texas,48135,Ector County,32586,11310,44417,21276,0.733638021,0.254632235,0.479005786
Texas,48137,Edwards County,893,166,1064,727,0.839285714,0.156015038,0.683270677
Texas,48139,Ellis County,56651,27513,85566,29138,0.662073721,0.321541266,0.340532454
Texas,48141,El Paso County,81235,168801,254576,-87566,0.319099208,0.663067218,-0.34396801
Texas,48143,Erath County,13669,2914,16837,10755,0.811842965,0.173071212,0.638771753
Texas,48145,Falls County,4177,1899,6133,2278,0.681069623,0.309636393,0.37143323
Texas,48147,Fannin County,12150,2638,14969,9512,0.811677467,0.176230877,0.63544659
Texas,48149,Fayette County,10163,2650,12924,7513,0.78636645,0.205044878,0.581321572
Texas,48151,Fisher County,1448,352,1826,1096,0.792990142,0.192771084,0.600219058
Texas,48153,Floyd County,1581,437,2035,1144,0.776904177,0.214742015,0.562162162
Texas,48155,Foard County,445,99,551,346,0.807622505,0.179673321,0.627949183
Texas,48157,Fort Bend County,157595,195191,357833,-37596,0.440414942,0.545480713,-0.105065771
Texas,48159,Franklin County,4153,803,5000,3350,0.8306,0.1606,0.67
Texas,48161,Freestone County,6966,1629,8678,5337,0.802719521,0.187716064,0.615003457
Texas,48163,Frio County,2812,2421,5264,391,0.534194529,0.459916413,0.074278116
Texas,48165,Gaines County,5323,572,5960,4751,0.893120805,0.095973154,0.797147651
Texas,48167,Galveston County,93306,58247,153843,35059,0.606501433,0.378613262,0.227888172
Texas,48169,Garza County,1411,231,1651,1180,0.854633555,0.139915203,0.714718353
Texas,48171,Gillespie County,12495,3163,15817,9332,0.789972814,0.199974711,0.589998103
Texas,48173,Glasscock County,611,39,653,572,0.93568147,0.059724349,0.875957121
Texas,48175,Goliad County,3081,872,3978,2209,0.774509804,0.219205631,0.555304173
Texas,48177,Gonzales County,5568,1894,7534,3674,0.739049642,0.251393682,0.48765596
Texas,48179,Gray County,6812,820,7745,5992,0.879535184,0.105874758,0.773660426
Texas,48181,Grayson County,43776,14223,58760,29553,0.744996596,0.242052417,0.50294418
Texas,48183,Gregg County,32352,14657,47700,17695,0.678238994,0.307274633,0.370964361
Texas,48185,Grimes County,9419,2831,12398,6588,0.75971931,0.228343281,0.531376028
Texas,48187,Guadalupe County,47423,28706,77382,18717,0.61284278,0.370964824,0.241877956
Texas,48189,Hale County,7162,2271,9560,4891,0.74916318,0.237552301,0.511610879
Texas,48191,Hall County,992,167,1165,825,0.851502146,0.143347639,0.708154506
Texas,48193,Hamilton County,3613,641,4347,2972,0.831147918,0.147458017,0.683689901
Texas,48195,Hansford County,1848,166,2046,1682,0.903225806,0.08113392,0.822091887
Texas,48197,Hardeman County,1330,241,1580,1089,0.841772152,0.152531646,0.689240506
Texas,48199,Hardin County,23806,3449,27555,20357,0.863944838,0.125167846,0.738776991
Texas,48201,Harris County,699822,911974,1633671,-212152,0.428373889,0.558236022,-0.129862133
Texas,48203,Harrison County,21318,7812,29462,13506,0.723576132,0.265155115,0.458421017
Texas,48205,Hartley County,1866,195,2076,1671,0.898843931,0.093930636,0.804913295
Texas,48207,Haskell County,1837,353,2211,1484,0.830845771,0.159656264,0.671189507
Texas,48209,Hays County,47427,59213,108822,-11786,0.435821801,0.544127107,-0.108305306
Texas,48211,Hemphill County,1486,206,1720,1280,0.863953488,0.119767442,0.744186047
Texas,48213,Henderson County,28816,7048,36197,21768,0.796088074,0.194712269,0.601375805
Texas,48215,Hidalgo County,89991,127507,219939,-37516,0.40916345,0.579738018,-0.170574568
Texas,48217,Hill County,11869,2829,14843,9040,0.799636192,0.190594893,0.609041299
Texas,48219,Hockley County,6534,1481,8091,5053,0.80756396,0.183042887,0.624521073
Texas,48221,Hood County,26487,5641,32580,20846,0.812983425,0.173143033,0.639840393
Texas,48223,Hopkins County,12713,3043,15932,9670,0.797953804,0.190999247,0.606954557
Texas,48225,Houston County,7050,2312,9426,4738,0.747931254,0.245279015,0.502652238
Texas,48227,Howard County,7899,2017,10043,5882,0.786517973,0.200836403,0.585681569
Texas,48229,Hudspeth County,771,371,1157,400,0.666378565,0.320656871,0.345721694
Texas,48231,Hunt County,29135,8879,38517,20256,0.756419243,0.230521588,0.525897656
Texas,48233,Hutchinson County,7659,957,8741,6702,0.876215536,0.109484041,0.766731495
Texas,48235,Irion County,759,120,889,639,0.853768279,0.134983127,0.718785152
Texas,48237,Jack County,3415,331,3779,3084,0.903678222,0.087589309,0.816088912
Texas,48239,Jackson County,5116,1018,6210,4098,0.823832528,0.163929147,0.659903382
Texas,48241,Jasper County,12453,2906,15469,9547,0.805029414,0.18785959,0.617169824
Texas,48243,Jeff Davis County,783,501,1304,282,0.600460123,0.384202454,0.216257669
Texas,48245,Jefferson County,47535,46022,94665,1513,0.502139122,0.486156446,0.015982676
Texas,48247,Jim Hogg County,831,1197,2034,-366,0.408554572,0.588495575,-0.179941003
Texas,48249,Jim Wells County,7389,6025,13507,1364,0.547049678,0.446065003,0.100984675
Texas,48251,Johnson County,54523,16418,71928,38105,0.758021911,0.228256034,0.529765877
Texas,48253,Jones County,5621,989,6691,4632,0.840083695,0.147810492,0.692273203
Texas,48255,Karnes County,3959,1220,5229,2739,0.757123733,0.233314209,0.523809524
Texas,48257,Kaufman County,37474,18290,56435,19184,0.664020555,0.324089661,0.339930894
Texas,48259,Kendall County,20064,6008,26419,14056,0.759453424,0.22741209,0.532041334
Texas,48261,Kenedy County,127,65,194,62,0.654639175,0.335051546,0.319587629
Texas,48263,Kent County,411,47,462,364,0.88961039,0.101731602,0.787878788
Texas,48265,Kerr County,20858,6510,27738,14348,0.751964814,0.234696085,0.517268729
Texas,48267,Kimble County,1987,284,2292,1703,0.866928447,0.12390925,0.743019197
Texas,48269,King County,151,8,159,143,0.949685535,0.050314465,0.899371069
Texas,48271,Kinney County,1144,446,1603,698,0.713661884,0.278228322,0.435433562
Texas,48273,Kleberg County,5557,5359,11041,198,0.50330586,0.485372702,0.017933158
Texas,48275,Knox County,1180,265,1456,915,0.81043956,0.182005495,0.628434066
Texas,48277,Lamar County,16698,4420,21338,12278,0.782547568,0.207142188,0.57540538
Texas,48279,Lamb County,3513,835,4394,2678,0.799499317,0.190031862,0.609467456
Texas,48281,Lampasas County,8070,2134,10373,5936,0.777981298,0.205726405,0.572254893
Texas,48283,La Salle County,1335,1052,2406,283,0.554862843,0.437240233,0.11762261
Texas,48285,Lavaca County,8802,1333,10195,7469,0.863364394,0.130750368,0.732614026
Texas,48287,Lee County,6248,1745,8075,4503,0.77374613,0.216099071,0.557647059
Texas,48289,Leon County,7522,1072,8672,6450,0.867389299,0.123616236,0.743773063
Texas,48291,Liberty County,23288,5779,29314,17509,0.794432694,0.197141298,0.597291397
Texas,48293,Limestone County,6786,2213,9092,4573,0.746370436,0.243400792,0.502969644
Texas,48295,Lipscomb County,1203,131,1351,1072,0.890451517,0.096965211,0.793486306
Texas,48297,Live Oak County,4198,819,5053,3379,0.830793588,0.162081932,0.668711656
Texas,48299,Llano County,9996,3167,13278,6829,0.752824221,0.238514837,0.514309384
Texas,48301,Loving County,60,4,66,56,0.909090909,0.060606061,0.848484848
Texas,48303,Lubbock County,78560,39757,120204,38803,0.653555622,0.330746065,0.322809557
Texas,48305,Lynn County,1853,428,2293,1425,0.808111644,0.186655037,0.621456607
Texas,48307,McCulloch County,2898,490,3430,2408,0.844897959,0.142857143,0.702040816
Texas,48309,McLennan County,59432,36550,97617,22882,0.60882838,0.374422488,0.234405892
Texas,48311,McMullen County,460,53,516,407,0.891472868,0.102713178,0.78875969
Texas,48313,Madison County,4165,1084,5289,3081,0.787483456,0.204953677,0.582529779
Texas,48315,Marion County,3459,1331,4844,2128,0.714079273,0.274772915,0.439306358
Texas,48317,Martin County,1857,288,2160,1569,0.859722222,0.133333333,0.726388889
Texas,48319,Mason County,2108,566,2700,1542,0.780740741,0.20962963,0.571111111
Texas,48321,Matagorda County,9836,3726,13710,6110,0.717432531,0.271772429,0.445660102
Texas,48323,Maverick County,6881,8324,15338,-1443,0.448624332,0.542704394,-0.094080063
Texas,48325,Medina County,15599,6731,22568,8868,0.691199929,0.298254165,0.392945764
Texas,48327,Menard County,819,196,1023,623,0.80058651,0.191593353,0.608993157
Texas,48329,Midland County,45463,12258,58752,33205,0.773811955,0.208639706,0.565172249
Texas,48331,Milam County,7950,2475,10523,5475,0.755487979,0.235199088,0.520288891
Texas,48333,Mills County,2214,271,2502,1943,0.884892086,0.108313349,0.776578737
Texas,48335,Mitchell County,2169,397,2579,1772,0.841023653,0.153935634,0.687088019
Texas,48337,Montague County,8613,1097,9812,7516,0.877802691,0.111801875,0.766000815
Texas,48339,Montgomery County,193224,74255,271175,118969,0.71254356,0.273826865,0.438716696
Texas,48341,Moore County,4356,1059,5502,3297,0.791712105,0.192475463,0.599236641
Texas,48343,Morris County,3841,1664,5548,2177,0.692321557,0.299927902,0.392393655
Texas,48345,Motley County,604,46,652,558,0.926380368,0.070552147,0.855828221
Texas,48347,Nacogdoches County,17359,8989,26755,8370,0.648813306,0.335974584,0.312838722
Texas,48349,Navarro County,13787,5097,19105,8690,0.721643549,0.266788799,0.45485475
Texas,48351,Newton County,4882,1175,6096,3707,0.800853018,0.192749344,0.608103675
Texas,48353,Nolan County,4127,1161,5352,2966,0.771113602,0.216928251,0.554185351
Texas,48355,Nueces County,64467,60749,126984,3718,0.507678133,0.478398853,0.029279279
Texas,48357,Ochiltree County,2811,302,3155,2509,0.890966719,0.095721078,0.795245642
Texas,48359,Oldham County,917,81,1009,836,0.908820614,0.080277502,0.828543112
Texas,48361,Orange County,29170,6354,35974,22816,0.810863401,0.176627564,0.634235837
Texas,48363,Palo Pinto County,10170,2177,12478,7993,0.815034461,0.174467062,0.640567399
Texas,48365,Panola County,9322,2057,11452,7265,0.814006287,0.17961928,0.634387007
Texas,48367,Parker County,61584,12789,75434,48795,0.81639579,0.169538935,0.646856855
Texas,48369,Parmer County,2133,488,2648,1645,0.805513595,0.18429003,0.621223565
Texas,48371,Pecos County,3213,1378,4668,1835,0.688303342,0.295201371,0.393101971
Texas,48373,Polk County,18496,5353,24072,13143,0.768361582,0.222374543,0.545987039
Texas,48375,Potter County,22732,9867,33242,12865,0.683833704,0.296823296,0.387010409
Texas,48377,Presidio County,721,1463,2217,-742,0.325214253,0.659900767,-0.334686513
Texas,48379,Rains County,5147,841,6044,4306,0.851588352,0.139146261,0.712442091
Texas,48381,Randall County,57695,11414,69973,46281,0.82453232,0.163120061,0.661412259
Texas,48383,Reagan County,942,172,1124,770,0.838078292,0.153024911,0.685053381
Texas,48385,Real County,1643,320,1982,1323,0.828960646,0.161453078,0.667507568
Texas,48387,Red River County,4513,1244,5800,3269,0.778103448,0.214482759,0.56362069
Texas,48389,Reeves County,2249,1394,3683,855,0.610643497,0.378495791,0.232147706
Texas,48391,Refugio County,2210,1108,3366,1102,0.656565657,0.329174094,0.327391563
Texas,48393,Roberts County,529,17,550,512,0.961818182,0.030909091,0.930909091
Texas,48395,Robertson County,5631,2359,8080,3272,0.696905941,0.291955446,0.404950495
Texas,48397,Rockwall County,38842,18149,57792,20693,0.672099945,0.314040006,0.358059939
Texas,48399,Runnels County,3682,531,4262,3151,0.863913656,0.124589395,0.739324261
Texas,48401,Rusk County,16511,4624,21367,11887,0.772733655,0.21640848,0.556325174
Texas,48403,Sabine County,4767,662,5462,4105,0.872757232,0.121201025,0.751556207
Texas,48405,San Augustine County,3005,979,3998,2026,0.751625813,0.244872436,0.506753377
Texas,48407,San Jacinto County,10154,2332,12628,7822,0.804086158,0.18466899,0.619417168
Texas,48409,San Patricio County,16495,8971,25850,7524,0.638104449,0.347040619,0.29106383
Texas,48411,San Saba County,2308,287,2602,2021,0.887009992,0.110299769,0.776710223
Texas,48413,Schleicher County,939,211,1158,728,0.810880829,0.182210708,0.628670121
Texas,48415,Scurry County,4978,818,5865,4160,0.848763853,0.139471441,0.709292413
Texas,48417,Shackelford County,1484,130,1628,1354,0.911547912,0.07985258,0.831695332
Texas,48419,Shelby County,7962,2058,10063,5904,0.791215343,0.204511577,0.586703766
Texas,48421,Sherman County,885,91,990,794,0.893939394,0.091919192,0.802020202
Texas,48423,Smith County,68546,29343,99521,39203,0.688759156,0.294842295,0.393916862
Texas,48425,Somervell County,4099,768,4940,3331,0.829757085,0.155465587,0.674291498
Texas,48427,Starr County,8224,9099,17478,-875,0.470534386,0.520597322,-0.050062936
Texas,48429,Stephens County,3385,396,3799,2989,0.891023954,0.104237957,0.786785996
Texas,48431,Sterling County,584,51,639,533,0.913928013,0.079812207,0.834115806
Texas,48433,Stonewall County,615,116,736,499,0.835597826,0.157608696,0.67798913
Texas,48435,Sutton County,1222,322,1557,900,0.784842646,0.206807964,0.578034682
Texas,48437,Swisher County,1842,478,2353,1364,0.782830429,0.203144921,0.579685508
Texas,48439,Tarrant County,407702,409067,830104,-1365,0.491145688,0.49279006,-0.001644372
Texas,48441,Taylor County,39439,14489,54924,24950,0.718064962,0.263800889,0.454264074
Texas,48443,Terrell County,334,119,458,215,0.729257642,0.259825328,0.469432314
Texas,48445,Terry County,2809,757,3608,2052,0.778547672,0.20981153,0.568736142
Texas,48447,Throckmorton County,806,82,899,724,0.896551724,0.091212458,0.805339266
Texas,48449,Titus County,7563,2852,10530,4711,0.718233618,0.270845204,0.447388414
Texas,48451,Tom Green County,32129,12106,44891,20023,0.71571139,0.269675436,0.446035954
Texas,48453,Travis County,159907,432062,605034,-272155,0.264294238,0.714111934,-0.449817696
Texas,48455,Trinity County,5579,1323,6938,4256,0.804122225,0.190688959,0.613433266
Texas,48457,Tyler County,8095,1390,9547,6705,0.847910338,0.145595475,0.702314863
Texas,48459,Upshur County,15775,2869,18850,12906,0.836870027,0.152201592,0.684668435
Texas,48461,Upton County,1176,169,1365,1007,0.861538462,0.123809524,0.737728938
Texas,48463,Uvalde County,6160,4066,10323,2094,0.596725758,0.393877749,0.202848009
Texas,48465,Val Verde County,7839,6401,14417,1438,0.543733093,0.443989734,0.099743359
Texas,48467,Van Zandt County,22126,3419,25753,18707,0.859162039,0.132761232,0.726400808
Texas,48469,Victoria County,23347,10371,34205,12976,0.682561029,0.303201286,0.379359743
Texas,48471,Walker County,15368,7875,23641,7493,0.650057104,0.333107737,0.316949368
Texas,48473,Waller County,14206,8130,22617,6076,0.628111597,0.35946412,0.268647478
Texas,48475,Ward County,3238,761,4034,2477,0.802677243,0.188646505,0.614030739
Texas,48477,Washington County,12949,4254,17410,8695,0.743767949,0.244342332,0.499425617
Texas,48479,Webb County,25898,41820,68439,-15922,0.378409971,0.6110551,-0.232645129
Texas,48481,Wharton County,11892,4671,16709,7221,0.711712251,0.279549943,0.432162308
Texas,48483,Wheeler County,2158,168,2336,1990,0.92380137,0.071917808,0.851883562
Texas,48485,Wichita County,31930,13024,45753,18906,0.697877735,0.284658929,0.413218805
Texas,48487,Wilbarger County,3520,954,4518,2566,0.779105799,0.211155378,0.567950421
Texas,48489,Willacy County,2437,3097,5575,-660,0.437130045,0.555515695,-0.11838565
Texas,48491,Williamson County,138649,142457,287696,-3808,0.481928842,0.495165035,-0.013236194
Texas,48493,Wilson County,18457,6350,25006,12107,0.738102855,0.253939055,0.484163801
Texas,48495,Winkler County,1753,358,2126,1395,0.824553151,0.168391345,0.656161806
Texas,48497,Wise County,26986,4953,32297,22033,0.835557482,0.153357897,0.682199585
Texas,48499,Wood County,18962,3487,22665,15475,0.83662034,0.153849548,0.682770792
Texas,48501,Yoakum County,2172,419,2633,1753,0.824914546,0.159134068,0.665780479
Texas,48503,Young County,7112,1036,8242,6076,0.862897355,0.125697646,0.737199709
Texas,48505,Zapata County,2032,1820,3867,212,0.525471942,0.470649082,0.05482286
Texas,48507,Zavala County,1490,2864,4379,-1374,0.340260333,0.654030601,-0.313770267
Utah,49001,Beaver County,2673,356,3076,2317,0.868985696,0.11573472,0.753250975
Utah,49003,Box Elder County,20660,4280,26027,16380,0.793791063,0.164444615,0.629346448
Utah,49005,Cache County,34377,15246,52792,19131,0.651178209,0.288793757,0.362384452
Utah,49007,Carbon County,6255,2306,8822,3949,0.709022897,0.261391975,0.447630923
Utah,49009,Daggett County,473,105,590,368,0.801694915,0.177966102,0.623728814
Utah,49011,Davis County,89326,51697,147774,37629,0.604477107,0.349838267,0.25463884
Utah,49013,Duchesne County,7445,830,8476,6615,0.878362435,0.097923549,0.780438886
Utah,49015,Emery County,4166,566,4816,3600,0.865033223,0.117524917,0.747508306
Utah,49017,Garfield County,2149,513,2722,1636,0.78949302,0.188464364,0.601028655
Utah,49019,Grand County,2168,2733,5027,-565,0.431271136,0.543664213,-0.112393077
Utah,49021,Iron County,18113,4673,23731,13440,0.763263242,0.196915427,0.566347815
Utah,49023,Juab County,5069,638,5875,4431,0.862808511,0.108595745,0.754212766
Utah,49025,Kane County,2777,1005,3869,1772,0.717756526,0.259757043,0.457999483
Utah,49027,Millard County,4267,529,4887,3738,0.873132801,0.108246368,0.764886433
Utah,49029,Morgan County,4957,1060,6254,3897,0.792612728,0.169491525,0.623121202
Utah,49031,Piute County,773,86,871,687,0.887485649,0.098737084,0.788748565
Utah,49033,Rich County,1118,178,1320,940,0.846969697,0.134848485,0.712121212
Utah,49035,Salt Lake County,162607,226446,404685,-63839,0.401811285,0.55956114,-0.157749855
Utah,49037,San Juan County,2634,2451,5243,183,0.502384131,0.46748045,0.034903681
Utah,49039,Sanpete County,9961,1724,12133,8237,0.820984093,0.142091816,0.678892277
Utah,49041,Sevier County,8427,1032,9731,7395,0.865995273,0.106052821,0.759942452
Utah,49043,Summit County,6122,11733,18130,-5611,0.337672366,0.647159404,-0.309487038
Utah,49045,Tooele County,19531,8498,29770,11033,0.656063151,0.285455156,0.370607995
Utah,49047,Uintah County,12777,1601,14796,11176,0.863544201,0.10820492,0.755339281
Utah,49049,Utah County,173856,69386,259688,104470,0.669480299,0.267189859,0.402290441
Utah,49051,Wasatch County,9953,5762,16456,4191,0.604824988,0.350145843,0.254679144
Utah,49053,Washington County,65601,20065,88807,45536,0.73869177,0.225939397,0.512752373
Utah,49055,Wayne County,1207,362,1596,845,0.756265664,0.226817043,0.529448622
Utah,49057,Weber County,64066,39652,108335,24414,0.591369364,0.366012831,0.225356533
Vermont,50001,Addison County,6292,14964,22029,-8672,0.285623496,0.679286395,-0.393662899
Vermont,50003,Bennington County,7096,12591,20340,-5495,0.348869223,0.619026549,-0.270157325
Vermont,50005,Caledonia County,6551,9010,16186,-2459,0.404732485,0.556653898,-0.151921414
Vermont,50007,Chittenden County,19614,59573,81662,-39959,0.240185153,0.729506992,-0.489321839
Vermont,50009,Essex County,1773,1405,3288,368,0.539233577,0.427311436,0.111922141
Vermont,50011,Franklin County,11267,13576,25820,-2309,0.436367157,0.525793958,-0.089426801
Vermont,50013,Grand Isle County,1810,2905,4863,-1095,0.372198232,0.59736788,-0.225169648
Vermont,50015,Lamoille County,4163,10240,14951,-6077,0.278442914,0.68490402,-0.406461106
Vermont,50017,Orange County,6178,10281,17101,-4103,0.361265423,0.601192913,-0.23992749
Vermont,50019,Orleans County,6512,7147,14103,-635,0.461745728,0.506771609,-0.045025881
Vermont,50021,Rutland County,14652,18205,33946,-3553,0.431626701,0.536292936,-0.104666235
Vermont,50023,Washington County,8925,25169,35304,-16244,0.252804215,0.712922048,-0.460117834
Vermont,50025,Windham County,6308,18766,26078,-12458,0.241889715,0.7196104,-0.477720684
